Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Elevation,Curvature,Drainage_Density,Distance_to_River,Rainfall_24h,Rainfall_48h,Rainfall_72h,LULC_Agriculture,LULC_Barren,LULC_Forest,LULC_Grassland,LULC_Urban,Slope_Elevation_Interaction,Slope_Curvature_Interaction,Rainfall_Saturation,Water_Proximity_Drainage,Rainfall_Intensity_24h,Rainfall_Intensity_Change,Veg_Slope_Risk,Risk_Composite
233.91868315116997,56.07925558361779,0.898500118320207,0.5303480301510811,7.342210075019535,0.9849353451088264,1,0,0,0,1762.7226737799656,0.9016228815348977,9.63633121793104,0.1464830523467995,108.36695568268186,147.52956745454418,212.06530460372247,False,True,False,False,False,98.85217534594481,50.56234001363347,210.17596448863324,9.491163213715867,4.515289820111744,2.160382269188346,26.337732852507077,0.822618782581712
199.43511673989877,36.57992412991758,0.597327943829628,0.3781543233357406,4.745522333649868,0.28446964767178506,1,0,0,1,1587.5523347068488,1.5559931143814205,3.846234082692561,7.542765988313705,97.39407393420738,123.75753480514727,179.482748074238,True,False,False,False,False,58.072543955850044,56.91811007074653,119.12816820966555,1.0941368543667642,4.058086413925308,1.710180711250638,22.747067672895867,0.6323870837417847
215.2825384743282,28.419051370008376,0.7357529082442967,0.482858940043174,6.301086749832294,0.6210664602093674,0,0,0,1,1349.7142274154585,0.8470304797618148,5.193988916446007,1.3862675477207813,81.30244055822632,151.69809796489372,214.15052310820533,False,False,True,False,False,38.35759796375108,24.071802716313854,158.39475377670166,3.2258123107038092,3.387601689926097,2.767668386457896,14.69665834845362,0.6484325181560172
222.4513473604249,36.568730435318635,0.834774594232182,0.161491853590365,4.681097380377754,0.21268202695573646,1,0,0,0,1708.4983305162705,0.48723883351739355,2.192120288753072,10.58489300971092,99.15289155365629,163.50222952874287,214.84262405715643,False,False,True,False,False,62.47761489784141,17.81770556051666,185.69673322920087,0.4662245863427977,4.131370481402345,2.4102027604895864,30.663178373872633,0.7344250180351497
182.01423905459134,31.684235013620885,0.5735799213850312,0.3561568308667246,5.5717401030856415,0.0926040830873662,1,0,0,1,1473.6123354990614,0.006710201802369531,2.918018175301054,9.240295099613943,69.55723070500986,113.33542749165899,155.26349551518547,False,True,False,False,False,46.69027955692301,0.21260761089509866,104.39971292788879,0.2702203975560235,2.8982179460420774,1.7855471835453252,20.399678282733156,0.6049206317786135
222.4653422068933,48.15731444192865,0.7557449983459078,0.26550818782573626,4.240615408659411,0.5830309582019698,1,0,0,1,1921.981717779829,0.6284468202562858,8.343010375812591,5.434725102045513,89.08699994826064,174.31388693483612,221.04430545222695,False,False,True,False,False,92.5574779347614,30.264311133112173,168.1270696781704,4.864233333698992,3.711958331177527,2.7491105313326316,35.371153153898014,0.7450238106672896
257.18037573202247,46.501450497872696,0.713297217011721,0.3915090119147506,4.6799657751367985,1.0,1,0,0,1,1528.7169104192747,0.6283124849369051,5.525949483955513,0.0,120.17917469118483,165.92106450929415,248.51749767181005,False,False,False,True,False,71.08755373512278,29.217441915488873,183.4460462796804,5.525949483955513,5.007465612132701,2.6737150620963583,28.29571356084787,0.751726165018816
195.93460991815633,60.602155483604776,1.0,0.3327953489801874,5.611313835647573,0.07900489224413287,1,0,0,1,2175.85118626822,0.3493650103332174,5.501878394652433,2.138361070026209,62.04952616521113,122.26222899169441,170.9286918533699,True,False,False,False,False,131.86127189941257,21.17227267674483,195.93460991815633,0.43467530970983825,2.5853969235504635,2.2683159518366414,40.43404000048695,0.8286859149763516
216.3096890155567,48.71605062492945,0.5175405987297155,0.15347037785780296,4.728910620790563,0.0,1,0,0,1,2111.5915234952945,0.8790262046257333,5.661759328149233,1.9005148388997122,87.8362415786688,138.55496097513938,186.3401370883861,False,False,True,False,False,102.86839955776867,42.82268508518682,111.94904596414978,0.0,3.6598433991112,2.0521644897857767,41.23957992778167,0.7173366623646625
287.5436060894267,38.85672284329373,0.8103807158320976,0.3381822066191301,6.010386870614766,0.0,1,0,0,0,1333.6880893549899,-0.3104817789080003,6.472804926003184,12.149413485549719,98.60561937060132,182.2780587825777,257.70495133595796,False,False,False,False,True,51.822748447468804,-12.06430443092097,233.0197933356923,0.0,4.108567473775055,3.31456941594493,25.716070570160696,0.7966580996902448
277.04207315722044,53.65151052602688,0.8329677771365184,0.5189804504767999,5.382122596516967,0.6842126062782541,0,0,0,0,2201.2354214960915,0.4143151874915135,3.6480254242759247,4.123813213980479,101.94073066942524,171.24938253205588,261.424443921109,True,False,False,False,False,118.09960538666077,22.22863564279374,230.76711985106263,2.496024983313164,4.247530444559385,3.322577359410078,25.807425424468683,0.8162239872026442
189.0035743755546,60.84167279913743,0.8314770110406189,0.4381114673598996,6.7880781079937265,0.6667944441826406,1,0,0,0,1911.1718017381697,0.8863459576500776,4.467280830666329,2.9870347341802,81.06094257027185,143.56103805537936,178.1324674220209,True,False,False,False,False,116.27888942429168,53.92677074218414,157.15212709777944,2.97875803849192,3.377539273761327,2.022323434411439,34.18623825247644,0.7900617708760098
197.3671942513408,55.58047358862234,0.981136957912184,0.41396802698568047,6.066000875737952,0.7554268198528366,1,0,0,1,1719.1175907055635,0.41201266209017484,5.649208029912937,1.4202383996083359,60.2849573447707,137.9808966001641,175.9286798988271,True,False,False,False,False,95.54936984594664,22.899858883480942,193.6442485594236,4.267563256724237,2.5118732226987794,2.409244219876175,32.571934598210625,0.7997418437728704
298.8537947374151,47.05142595556716,0.816428619639613,0.42842836084196445,3.477032909077073,0.4156215553398399,1,0,0,0,1735.5257375601468,0.367137057841036,4.385130539347594,5.822238251527181,125.1495152689147,202.53437865973433,274.0044743154957,False,False,True,False,False,81.65896073479233,17.274322092552286,243.99279111152805,1.8225547751318782,5.214563136204779,3.101144980137105,26.893260658146463,0.7935947713883406
123.11225229144097,26.502961256518933,0.8312554939520271,0.4151582348678266,5.141232979131407,0.0,1,0,0,0,1305.7561146387352,0.1961366819690491,7.880336630017829,4.932129052590631,43.912718186168505,97.27414041129661,108.55835559397015,False,True,False,False,False,34.6064037167331,5.198202883207884,102.33773609006835,0.0,1.8296965910903544,1.3467841126625342,15.500038642492136,0.5609648065033309
176.57490262748212,40.38241157227448,0.73877051908546,0.41542720852050014,5.036885090381552,0.4441808717550631,1,0,0,0,1691.910314101315,-0.013976504621127983,7.732947366006114,2.199149814305164,76.61529795230612,119.04709554047818,151.42830619461122,True,False,False,False,False,68.32341864741548,-0.5644049619521864,130.44833247156953,3.4348273022686144,3.1923040813460886,1.5586043383813564,23.60645905947855,0.6522304746754745
295.96150611350436,19.842194050525293,0.7680046216085751,0.2144661967069621,3.774593846866704,0.9541590908734072,0,0,0,1,803.7023671084919,0.785372406292357,6.266125464090217,0.3473872473258504,97.16897786400604,187.46040356426334,274.5177839198579,False,True,False,False,False,15.947218327033214,15.583511687580941,227.2998045134059,5.978880576115028,4.048707411000252,3.6947667928302472,15.586714158187624,0.7039910787139834
249.0962500706832,51.57804258674551,0.6780542975921313,0.3554551741562291,5.174568515810386,0.8405155921724543,1,0,0,0,1876.359084119496,0.006761589906047583,8.835911566950184,0.5796030992479554,111.38645727502602,163.11036138989803,224.69694111257405,False,True,False,False,False,96.77892874874217,0.34874957212823077,168.90078287451098,7.426721443078573,4.641102386459417,2.3606350799489175,33.24436047643648,0.7702197516125012
184.06440958080893,47.30069330842488,0.6648233775348183,0.4070562765676343,6.1778536881379935,1.0,1,0,0,0,1545.406418413921,0.6320865967891914,5.433570633083077,0.0,78.98718163826098,119.23569253139686,171.44354829959437,False,True,False,False,False,73.09879503426822,29.898134259091563,122.37032246146556,5.433570633083077,3.291132568260874,1.9261743054444456,28.046649211229834,0.6913119184087502
239.7610361659186,40.265610706618695,1.0,0.4663971062198124,5.806256785063217,0.49457620424092125,0,0,0,0,1208.855816451352,0.6094800562073737,7.489950675713695,7.2633414179483236,118.50150049359137,167.77236689291396,237.8372171971525,False,False,False,False,True,48.67531770566185,24.54108667669419,239.7610361659186,3.7043513751462025,4.937562520566307,2.486160764657524,21.485846392878237,0.7705213736780944
272.9464118303144,60.37253190755282,0.9723652494603715,0.2233309088017975,5.16971641440028,0.1814016422317955,1,0,0,0,1823.5660345822635,0.12941436847104476,2.9285324712087664,10.377263749211195,131.62760809593524,179.68090262089902,237.87431187680198,False,True,False,False,False,110.09329860834727,7.8130730898139475,265.4036058286969,0.5312405996064086,5.484483670663969,2.213472995434724,46.88947948997353,0.9093251333178789
188.19183057653913,39.25753439009182,0.8374842436603939,0.5189888574571769,6.381289592661713,0.0,1,0,0,1,1331.2582865611319,0.42912747109128985,6.406254316584562,14.153648332750324,67.1206060595871,132.3387976825687,160.01844136269278,True,False,False,False,False,52.261917966768344,16.846486454099445,157.60769289345785,0.0,2.796691919149463,1.9353715688147017,18.883311470392236,0.6825746905439246
259.15896548748293,28.616718373128727,0.6797453395804868,0.2662234476692688,5.476985413739756,1.0,1,0,0,0,2228.95982568796,0.19504023107463225,6.195173822370099,0.0,79.16355659188245,190.18605761584658,223.27367239776873,True,False,False,False,False,63.78551559673045,5.581411364092701,176.16209900061673,6.195173822370099,3.298481524661769,3.0022940792892974,20.998276946853885,0.7026534915756038
158.73304651194485,48.95078709214709,0.8977796250271902,0.4873440174941796,4.732346569899509,0.9107566254266087,0,0,0,1,1954.2124099174107,1.1850291084494435,3.574008497798914,0.5036796618119589,68.42564361226727,119.91642876842707,145.94015415813752,False,False,True,False,False,95.66023561069885,58.008107585705595,142.5072949769174,3.2550519187013625,2.8510684838444695,1.614885636372297,25.094913851157894,0.6867539327757666
257.5567673888044,45.34456382400236,0.7630776065629826,0.43958312097841895,6.420259225941076,0.0,1,0,0,1,1338.9727696250054,-0.11594583024808292,2.912837181889076,12.274655958997606,108.32257561894535,191.11524892912138,246.2345215344076,False,False,False,False,True,60.71513621086226,-5.257513099811138,196.53580161314773,0.0,4.51344065078939,2.873165539905463,25.411858938842293,0.7748884920966632
138.37148394766697,55.384567621146594,0.5383364705496735,0.3008302624270685,5.233953085961628,0.0,1,0,0,0,1955.006405370276,0.22689712909548376,3.8159223681649523,13.882278281521604,42.2705170717142,88.71246887298632,129.66992959758596,False,False,False,False,True,108.2771844580048,12.566599389432849,74.49041629310784,0.0,1.7612715446547584,1.8208210942889949,38.72321360926735,0.6564540288191993
195.1334417931646,45.65595276876827,0.7869654261938954,0.24228553744960737,4.580974336150851,0.0,1,0,0,1,1406.0591820650257,-0.15555297649010752,6.24505038165106,14.23201892363729,63.32773023874606,121.60324729963874,180.34899873344733,False,False,True,False,False,64.19497160645376,-7.101919347673671,153.56327218543947,0.0,2.638655426614419,2.43794309363961,34.59417571441336,0.7218593234674777
198.42753741267646,40.14493550934547,0.8374623063262497,0.5546278770979174,5.849095215618942,0.5040136298535922,1,0,0,1,1218.2889903221858,-0.27740000834032125,2.5189062628238403,5.161417104842853,82.73244509421693,140.58393229552104,179.19881166640715,False,False,False,True,False,48.908132948229756,-11.136205445114093,166.17558312025824,1.2695630887867904,3.4471852122590385,2.009715970253963,17.879435151564394,0.6835548848157822
175.52340437965202,11.521441233980298,0.7259273860646668,0.41384662076569967,5.9935599942968665,0.25524487799438944,1,0,0,1,663.4899146487578,0.9108220577809497,6.1273187216372555,2.6549152247382004,84.66642643211512,112.29677758061284,157.3560520012499,False,True,False,False,False,7.644360060964266,10.493982813336219,127.41724613449227,1.5639667195370395,3.5277677680047965,1.5143671993569747,6.7533317129469586,0.5422601792521273
314.83073383405315,49.169116585486506,0.5618648582603771,0.2035565006927139,3.3174607352051972,0.05507444793774637,1,0,0,1,1518.962111032507,0.7630785028111461,6.122244382405397,1.0168086125845253,151.52804960531356,194.24638949094847,285.37609165493166,True,False,False,False,False,74.68602512629403,37.51989586859973,176.8923256416808,0.33717922950094625,6.3136687335547315,2.7885008760337104,39.16042327119279,0.7989338457056323
173.34669435692857,67.61101248766617,0.9189287877803277,0.443263051946993,5.271234675480356,0.8984864364120979,0,0,0,1,1218.2889903221858,0.7462568377269337,7.374422462304455,0.2674276677555512,57.255894999374966,122.28202900810096,163.24842481798296,False,False,True,False,False,82.36975213825951,50.455180374561984,159.29326771113935,6.6258185587532585,2.3856622916406236,2.2081777045543336,37.64154874715701,0.7976588986597498
232.85200261016678,39.198422473770044,0.7910034470038712,0.0033747265916359848,5.768095382697399,1.0,1,0,0,0,1362.576040755232,0.06369574306423964,8.32468746717289,0.0,87.7653634974815,154.93013765484162,203.78347890400192,True,False,False,False,False,53.410831298160495,2.4967726464127735,184.18673670639632,8.32468746717289,3.6568901457283958,2.4170440709691756,39.066138515097634,0.7862746059395336
256.15728607618354,50.453864702557745,0.8980369522026893,0.2886564643640061,6.284153034326247,0.007084023044692189,1,0,0,1,1698.153827293404,0.9583445525489617,2.2613483582492524,7.149396123276631,79.06053151948913,192.4329873991811,247.37219583135771,False,True,False,False,False,85.67842344639202,48.35218639273855,230.03870847236826,0.016019443881914553,3.294188813312047,3.506493006497262,35.890030504017496,0.842464257898867
154.3996794351028,44.71431848933792,0.5112822220120729,0.18861563007356114,5.145717141909008,1.0,1,0,0,1,1173.8601447221727,0.03503196520965274,7.109723485441261,0.0,60.810988359801854,102.34202506863528,144.56256489949445,False,False,True,False,False,52.48835637304753,1.5664304496918182,78.9418111795311,7.109723485441261,2.5337911816584104,1.7448245112435956,36.280499134161566,0.6381836845831389
188.16799844323413,28.979934595101412,0.7878376225379092,0.48153022832821707,3.8835768924099106,0.5036851104419373,1,0,0,1,1413.80863716223,0.6866189931160656,8.595384851311033,3.5948783416161683,84.79164098645286,149.73344801031746,167.53979120325505,True,False,False,False,False,40.97208183495089,19.898173512257966,148.24582853123457,4.3293673681235525,3.5329850411022026,1.723919796183379,15.025220072585434,0.5997353860727428
181.239717164395,59.45694933194395,0.9313788238319736,0.11761012280608901,4.559248027327818,0.5225473860022544,1,0,0,0,2150.60543753242,0.15831385501662143,6.320584660636273,4.813608004678192,83.00680130441724,136.238736027982,167.67808277513808,False,False,False,True,False,127.86843853236826,9.412858856267981,168.80283460421376,3.3028049924214304,3.458616721017385,1.7639850306400175,52.46421021933861,0.8127433670690878
274.5894487475436,44.18260378593487,0.5540240453321555,0.0,5.689543084745368,0.8060039876971833,1,0,0,0,1605.6566635046345,0.11957218692151284,6.891362404065037,0.16490461633795336,109.78028313697983,167.92205922554547,273.056361803015,False,True,False,False,False,70.94209217987142,5.283010558570945,152.1291572006407,5.554465578342868,4.574178464040826,3.4015849722090663,44.18260378593487,0.8007676271803039
236.4923237613439,51.05196231909059,0.8609398717091004,0.2285760760237613,2.7413496931176438,0.5724750063407396,1,0,0,0,1470.782869706113,0.8896608162498665,7.300027507474361,1.7627033635802771,75.4821855584013,165.9642936299381,201.74538859888784,True,False,False,False,False,75.0863516438004,45.41893046795956,203.60567087927845,4.179083293628958,3.1450910649333874,2.630483396676803,39.382705098879946,0.7762725348355864
317.00037711722337,42.373476425823405,0.9569995202342096,0.3117239155433313,5.28318251431578,0.31134031183307814,1,0,0,0,1801.2107463125376,0.8556484363361176,3.9551102485471694,4.700725306172047,119.278617925463,225.87040848208485,278.93763341100697,True,False,False,False,False,76.3235610968141,36.25679884588114,303.3692088152463,1.231385258116879,4.9699424135609584,3.3262294892821664,29.164650439182687,0.8636718815256266
186.96008491525083,33.91010800047525,0.8130422860708344,0.38504802720177156,5.266356115456746,0.9392856403201104,1,0,0,0,1214.500022739723,0.637837546953133,7.781902589891004,0.5855384030621823,90.94119779187102,138.17482171531762,171.4904533369588,False,False,True,False,False,41.18382693768365,21.62914010393894,152.00645484349286,7.309429357054498,3.7892165746612925,1.6781094905226623,20.853087812693243,0.658337113510038
171.7337972186803,52.63229542790714,0.6741486242279292,0.321548548485701,7.048299432045736,0.7727563131779882,1,0,0,0,1725.136695677561,0.0014858964006739805,8.959149459548481,0.6787898969597962,59.40658640964798,120.13798517078898,162.41997929335142,False,False,False,True,False,90.79790422042493,0.07820613833553682,115.77410312841151,6.92323930557125,2.4752744337353323,2.1461123517438216,35.708457229593,0.7283224626273919
162.35878399821695,36.806156253382326,1.0,0.3552256687693119,4.944245907259768,0.5624683653869629,0,0,0,1,1882.5627176064645,0.1446981296724089,2.2012050419513267,5.069239869973368,59.0906239326349,113.11353335299266,143.17353488510858,False,False,False,True,False,69.28989754101559,5.325781970294859,162.35878399821695,1.2381082018279037,2.462109330526454,1.7517273115098684,23.7316647834468,0.6830660024613384
275.89579831647484,39.44492813567352,0.5735799213850312,0.5480087326717731,6.17563981027842,1.0,1,0,0,1,1345.395914569992,0.47289865195599196,9.090791287762057,0.0,123.97803545070684,185.84002238993497,273.0569939528587,False,True,False,False,False,53.06904516424209,18.65345334186099,158.24829030882407,9.090791287762057,5.165751477112785,3.1058116354614973,17.82876305771391,0.7109877657858084
184.13296951873218,52.56315628213875,0.9006690931613944,0.21037002913047725,5.335075284347896,0.3999286995741052,1,0,0,0,1962.5208995387688,0.10099108186634165,3.330185717960224,7.412567603048891,82.25517266351206,120.47677985664318,174.26082800752891,False,False,True,False,False,103.15629274941982,5.3084100192427845,165.8428746775512,1.3318368435240902,3.427298860979669,1.9167844863336845,41.50544356387539,0.7779397961619876
295.2310514177126,27.15111348963906,0.9526422146755329,0.24497688336293735,4.922936335051392,0.999304311519724,1,0,0,0,1291.1962896575,0.9569925149610372,6.190071538942075,0.0013361057704970388,142.43140354516257,233.00816753733835,289.80316723074066,False,False,True,False,False,35.05741699789166,25.983412382442225,281.2495626635559,6.185765177480349,5.934641814381774,3.070245076782877,20.499718327113875,0.782470263317847
220.6221383527951,44.09470910728183,0.8228651758112899,0.2555285948032422,4.780267575640743,0.09859393888744511,0,0,0,1,1680.4021662580628,-0.7600263809024546,7.163622484443357,9.335385299718407,83.3121566021218,146.38705428936933,198.4270414953371,False,False,True,False,False,74.09684470439552,-33.51314217975391,181.54227466353547,0.706289757443936,3.4713398584217416,2.398226768608652,32.82725005084038,0.7488833757031088
226.66173917537017,33.05228800203339,0.8765392655302177,0.36601865992035965,6.30358599249064,0.05261585913880623,1,0,0,0,1382.7073085617371,-0.058846877664242514,6.872616610474015,4.503163929134484,91.32649009876565,138.87208105125876,220.84629936599558,True,False,False,False,False,45.70164018509899,-1.9450239485789698,198.67791438058075,0.36160862749172074,3.805270420781902,2.698329359733957,20.95453384022735,0.724835888432651
297.02973091421086,51.44680479550664,1.0,0.0,4.255075414412856,0.32323414525359123,1,0,0,0,1861.4478322655057,0.25968479652015053,7.889960637389573,8.14356144582028,116.8748106717931,188.15554676820176,269.32662411041315,False,False,True,False,False,95.76554326358246,13.359953034933046,297.02973091421086,2.5503046827110984,4.869783777991379,3.1760794466379174,51.44680479550664,0.9221782091966246
241.25574157051426,26.81949587240345,0.5735799213850312,0.3770262433092501,4.135978552359032,0.5289845144180355,0,0,0,0,1224.8755149981944,-1.1537768736618492,8.640886577263753,2.982220978002244,117.14183007388958,186.118027054152,214.2140527796956,False,True,False,False,False,32.85054381870213,-30.943714100848524,138.37944928370297,4.570895190215188,4.8809095864120655,2.0223379730376254,16.707842096183235,0.620251096710324
163.2729169904435,37.956463703179196,0.8753592868254594,0.1541027829685676,3.9180817625558078,0.39418472868814103,1,0,0,1,1438.5279208242678,-0.31854992808630345,4.9184681547785924,6.147552671467402,74.10404497060777,117.12002140931989,161.10927341915468,True,False,False,False,False,54.60143281277615,-12.09102878305812,142.92246417466706,1.9387850351526612,3.0876685404419906,1.8126089260113938,32.107267014873855,0.6793538856147703
197.4290683468344,35.131344429714176,0.9055926157181486,0.5627817258511799,5.413875876335254,0.3863734239303165,1,0,0,1,1680.540235565003,0.663958200568176,6.367293523467682,8.619874161495185,92.05887569949643,149.20822467013065,170.54569925545545,False,False,True,False,False,59.03963784362712,23.325744231093836,178.7903064230069,2.460152999831537,3.8357864874790177,1.635142157415813,15.360065780087396,0.6678520183509093
254.89710020715646,50.962954868179146,0.8232241509462419,0.39255880457465714,3.802591708050336,0.0,1,0,0,0,1511.5417595446231,0.5247713669582733,3.733349083682747,0.7990861641995832,83.2544026155888,194.1694742867076,252.71347816597213,False,True,False,False,False,77.03263447304073,26.74389949040716,209.83744889669552,0.0,3.4689334423162,3.5303974072996525,30.95699822753454,0.7773264936807194
